Date,Open,High,Low,Close,Volume,bais_self,bais_oil,bais_CVX
2007/3/8,64.56,64.99,64,64.3,4206200,0.108983341,-0.025474607,0.190253183
2007/3/9,64.46,64.8,64.01,64.4,3267700,0.155520995,-0.018648019,0.01460707
2007/3/12,64.41,64.89,63.63,64.57,4949100,0.263975155,-0.01543943,0.525777713
2007/3/13,64.11,64.65,63.18,63.34,6297900,-1.904909401,0.002067896,-1.438326311
2007/3/14,63.21,63.78,62.58,63.64,6611900,0.473634354,-0.01083405,0.70754717
2007/3/15,63.49,63.91,63.17,63.46,4547500,-0.282840981,-0.007997218,0.805035129
2007/3/16,63.72,64.11,62.9,63.16,5242507,-0.472738733,-0.007185419,-1.147088718
2007/3/19,64.65,64.75,63.89,64.17,5076102,1.599113363,-0.00423654,1.909518214
2007/3/20,64.17,65.18,64.01,64.86,4730800,1.075268817,0.010104591,0.965696166
2007/3/21,65.1,66.45,64.99,66.21,5865424,2.081406105,0.056686557,1.841541756
2007/3/22,66.62,66.87,65.94,66.54,4810807,0.498414137,0.014283342,2.228763667
2007/3/23,66.65,67.43,66.6,66.88,4127197,0.510970845,0.011462256,1.055806938
2007/3/26,67.45,67.72,66.26,66.84,7726878,-0.059808612,0.019588797,0.949796472
2007/3/27,66.31,67.04,66.14,66.88,4266800,0.059844405,0.017942204,-0.309139785
2007/3/28,66.55,66.74,65.75,66.24,4428700,-0.956937799,0.031040399,-0.121342861
2007/3/29,66.25,66.91,65.63,66.19,3752600,-0.075483092,-0.002420575,1.174406048
2007/3/30,66.7,67.69,66.65,67.03,6216500,1.269073878,0.001364877,-1.320880587
2007/4/2,67.04,67.15,66.02,66.75,4917200,-0.417723407,-0.021808269,1.17631152
2007/4/3,67.21,67.7,66.84,67.24,5065355,0.734082397,-0.002941632,0.681544835
2007/4/4,67.24,67.76,66.93,67.48,3257300,0.356930399,-0.002173913,0.278736395
2007/4/5,67.48,68,67.4,67.63,3632707,0.222288085,-0.042794896,0.079417604
2007/4/9,67.64,68.19,67.08,67.34,3780650,-0.428803785,0.006665583,-0.158709165
2007/4/10,67.2,67.55,66.4,66.95,3699985,-0.579150579,0.000968992,2.053252086
2007/4/11,67,67.17,66.05,66.35,3779732,-0.896191187,0.030493708,-0.62305296
2007/4/12,66.35,66.75,65.86,66.64,4017847,0.437076112,-0.003757633,0.796760711
2007/4/13,66.95,67.03,66.33,66.79,3449689,0.225090036,0,-0.207334456
2007/4/16,67.03,67.33,66.47,66.9,5126326,0.164695314,-0.00770077,1.116738086
2007/4/17,66.9,67.76,66.8,67.66,7919095,1.136023916,0,0.115577244
2007/4/18,68.41,69.86,68.41,69.37,9469920,2.527342595,-0.021064302,-0.243714726
2007/4/19,68.7,68.93,68.08,68.62,6964783,-1.081159002,0.028312571,-1.234409155
2007/4/20,72.62,72.83,70.71,71.82,19017662,4.663363451,0.027847703,2.135138654
2007/4/23,72.2,73,71.74,71.85,10759210,0.041771094,-0.018827491,-1.134480561
2007/4/24,71.9,72.94,71.83,72.81,6847555,1.33611691,0.019188768,-0.593089221
2007/4/25,73,73.49,72.01,73.23,5807574,0.57684384,-0.003826726,1.582360571
2007/4/26,73.05,73.34,72.61,73,4511214,-0.314078929,0.021051014,-0.17875383
2007/4/27,72.6,74.1,72.5,73.76,6511780,1.04109589,-0.010082769,-0.127909951
2007/4/30,73.56,73.92,72.51,72.62,5221974,-1.545553145,-0.020522955,-0.371413934
2007/5/1,72.6,73.31,71.78,73.24,5282992,0.853759295,-0.010088468,0.719886875
2007/5/2,73.31,74.29,73.15,73.4,4355288,0.218459858,-0.008623393,0.370134014
2007/5/3,73.31,73.69,72.89,73.36,4349602,-0.054495913,-0.021192472,1.169888098
2007/5/4,73.8,74.18,72.83,73.1,3468748,-0.354416576,-0.006624657,-0.326797386
2007/5/7,72.95,73.42,72.38,72.67,3632588,-0.588235294,0.012687053,0.353089533
2007/5/8,72.5,73.85,72.24,73.43,4548500,1.045823586,-0.011564407,0.590600653
2007/5/9,73.4,74.76,73.3,74.75,5651927,1.797630396,0.005037374,-0.374765771
2007/5/10,74.51,74.9,73.41,73.81,4537420,-1.257525084,0.008084074,-1.956112853
2007/5/11,74.1,75,73.85,74.88,5549483,1.449668067,0.003207698,2.366031462
2007/5/14,75,76.46,74.6,76.3,8043340,1.896367521,0.009752198,1.036981509
2007/5/15,76.03,76.84,75.79,76.01,5614050,-0.380078637,-0.009341355,-0.173117349
2007/5/16,76.5,76.79,75.13,75.95,5897425,-0.078936982,0.036119546,0
2007/5/17,75.18,75.2,73.85,74.84,7426400,-1.461487821,0.001542496,0.90424873
2007/5/18,75.01,75.25,74.47,74.77,5199400,-0.09353287,0.020329586,1.706358949
2007/5/21,74.77,75.26,74.32,74.85,4445700,0.106994784,-0.020226415,-0.024140012
2007/5/22,74.85,75.73,74.78,75.51,5171000,0.881763527,0.00292713,-0.784739829
2007/5/23,75.88,77.25,75.81,76.03,5682658,0.68865051,-0.022734255,-0.949136043
2007/5/24,76.03,76.98,75.08,75.43,6316294,-0.789162173,0.015246778,-1.756756757
2007/5/25,75.37,76.59,75.35,75.71,3337402,0.371205091,-0.021675182,1.450543954
2007/5/29,75.82,76.31,75.28,75.75,3817457,0.052833179,0.004431081,-0.517687662
2007/5/30,75.4,78.64,75.3,78.48,8564674,3.603960396,0.008665511,1.908065915
2007/5/31,78.6,78.89,77.88,78.58,5738120,0.127420999,0.016713527,-0.924012158
2007/6/1,78.58,79.46,77.74,78.14,6532140,-0.559938916,0.016592411,0.908086882
2007/6/4,77.99,78.41,77.51,78.29,3227500,0.191963143,-0.008160798,1.094491062
2007/6/5,78.12,78.88,77.8,78.65,3480865,0.459828841,0.005180558,-0.481174065
2007/6/6,78.12,79.12,78,78.68,5395137,0.038143675,0.014552069,-1.136226278
2007/6/7,78.43,79.28,77.1,77.31,6368448,-1.7412303,-0.032123114,-1.944002934
2007/6/8,77.24,78.58,77.05,78.52,5266945,1.565127409,0.017752393,0.610972569
2007/6/11,78.52,79.46,78.06,78.75,3694052,0.292919002,-0.008645533,0.830338332
2007/6/12,78.76,79.33,78.02,78.08,4579328,-0.850793651,0.012392901,-0.983284169
2007/6/13,78.46,79.97,78.01,79.93,7961800,2.369364754,0.021913254,0.732373386
2007/6/14,79.48,81,79.48,80.73,6189540,1.000875766,0.00621118,1.454097351
2007/6/15,81.55,81.6,81,81.11,5901000,0.470704819,0.014991182,1.020284222
2007/6/18,81.11,82.13,81.06,81.85,4548454,0.912341265,0.001303215,0.264518456
2007/6/19,81.86,82.8,81.58,82.49,4052300,0.781918143,-0.009399855,-0.119918455
2007/6/20,82.49,82.89,81.26,81.38,4162500,-1.345617651,-0.002189781,-2.785448433
2007/6/21,81.39,81.63,80.22,81.47,5411873,0.110592283,0.007315289,2.321847598
2007/6/22,81.47,81.99,80.77,80.9,5135300,-0.699644041,-0.000290487,-1.569100785
2007/6/25,80.65,81.58,80.15,80.7,4386500,-0.247218789,-0.015254976,1.716738197
2007/6/26,80.7,81.14,80.2,80.29,5537900,-0.508054523,0.017704338,-0.301386377
2007/6/27,80.29,80.29,78.44,79.51,7854800,-0.971478391,0.009133082,1.438935913
2007/6/28,79.55,79.63,78.65,79.09,4736600,-0.528235442,0.012354547,0.345690786
2007/6/29,79.02,79.35,77.53,78.3,7513500,-0.998862056,0.009081879,0.071275837
2007/7/2,78.6,80.87,78.51,80.45,4867025,2.745849298,0.004218816,1.080246914
2007/7/3,80.45,79.19,77.6,77.99,6266966,-3.057799876,0.005601456,1.385789783
2007/7/5,78,78.38,77.16,77.49,4410400,-0.641107834,0.013786381,0.278003012
2007/7/6,77.76,79.14,77.6,78.81,4733100,1.703445606,-0.009065934,1.282199376
2007/7/9,79.24,80.79,79.08,79.83,6499300,1.294251998,0.009148877,2.075729927
2007/7/10,80.02,81.84,80,81.22,10014122,1.74120005,-0.003021978,-0.558659218
2007/7/11,81.4,82.58,81.22,82.17,6649100,1.169662645,-0.000413337,1.966292135
2007/7/12,82.98,84.15,82.17,84.09,7164075,2.336619204,0.018470021,2.809917355
2007/7/13,84.9,85.9,84.67,85.13,6341300,1.236770127,0.002977399,0.032154341
2007/7/16,85.13,86.49,85.26,85.9,6032870,0.904499002,-0.001079476,-1.296474874
2007/7/17,86.25,87,85.99,86.47,5679700,0.663562282,0.013508037,-1.107251411
2007/7/18,85.98,86.98,84.83,86.23,7014854,-0.277552909,0.011595362,2.173435785
2007/7/19,86.76,87,85.63,86.98,6260136,0.869766902,-0.004874835,-0.085947572
2007/7/20,79.75,83.2,78.26,83.2,38721885,-4.345826627,-0.011651,-0.946236559
2007/7/23,82.47,82.99,81.39,82,10071580,-1.442307692,-0.017012726,0.48849327
2007/7/24,81.82,82.37,80.91,81.66,8274612,-0.414634146,0.032161352,-2.938316949
2007/7/25,82.02,82.06,79.56,80.5,9410205,-1.420524124,-0.010298389,1.335559265
2007/7/26,79.48,80.83,76.8,78.29,11727186,-2.745341615,0.027614728,-3.942888523
2007/7/27,78.29,79.98,75.25,76.02,12588965,-2.899476306,-0.002726211,-2.584038418
2007/7/30,76.99,77.75,75.67,77.04,6768097,1.34175217,0.017964072,1.443661972
2007/7/31,77.04,79.7,77.87,78.8,11029288,2.284527518,-0.021867008,-1.353696633
2007/8/1,78.61,80.28,78.08,80.13,10205070,1.687817259,0.004575762,-0.105559465
2007/8/2,80.25,80.8,79,80.67,6634873,0.673904905,-0.018610099,-1.5028766
2007/8/3,80.11,81.42,78.92,78.96,7816963,-2.119747118,-0.044821642,-3.42114674
2007/8/6,79,81.11,77.65,81,7033530,2.583586626,0.003054283,1.234263145
2007/8/7,81,81.56,79.46,80.44,6449713,-0.691358025,-0.000276817,1.414289198
2007/8/8,80.3,82.13,79.69,80.9,6859597,0.571854799,-0.008445244,1.382543881
2007/8/9,80.9,80.48,78.41,78.48,8140213,-2.991347342,-0.001815135,-3.81833274
2007/8/10,77.68,78.5,76.89,77.55,8463980,-1.185015291,0.001538677,2.847984219
2007/8/13,77.55,79.3,77.81,77.9,3866700,0.451321728,0.011173184,-1.162790698
2007/8/14,77.91,78.21,76.59,76.77,5190900,-1.450577664,0.013259669,0
2007/8/15,76.5,77.32,74.53,74.95,7455822,-2.370717728,-0.032306434,-2.049727107
2007/8/16,74.95,74.11,70.59,73,16053007,-2.60173449,0.012818707,0.780089153
2007/8/17,75.24,75.7,71.81,72.64,10763560,-0.493150685,-0.010848401,3.649096941
2007/8/20,72.97,74.8,72.23,74.05,6780400,1.941079295,-0.02291901,0.628259839
2007/8/21,74.31,75,73.3,74.28,4737880,0.310600945,-0.002734206,-0.695017081
2007/8/22,75.25,76.24,74.88,75.3,5237600,1.373182553,0.008080808,1.293001186
2007/8/23,75.3,76.5,74.32,75.17,5548600,-0.172642762,0.018751789,0.105398759
2007/8/24,75.43,76.41,74.8,76.32,3483400,1.529865638,0.0113812,2.035563875
2007/8/27,75.87,76.89,75.51,76,3136310,-0.419287212,-0.002639622,-0.252235726
2007/8/28,75.98,76.24,74.09,74.16,4653200,-2.421052632,0.024098064,-3.103448276
2007/8/29,74.23,75.1,73.35,75.04,4401300,1.186623517,-0.002040261,2.846975089
2007/8/30,75.04,75.7,74.2,74.66,3579700,-0.506396588,0.008314025,0.565167243
2007/8/31,75.66,76.28,75.21,75.77,3341500,1.486739887,0.014733712,0.653744695
2007/9/4,75.8,77.37,75.47,76.85,4471946,1.42536624,0.008925003,1.105287147
2007/9/5,76.25,76.95,75.06,75.54,4675800,-1.704619388,0.007921838,-0.416995379
2007/9/6,75.54,76.82,74.68,75.75,4617400,0.277998411,0.004715745,0.645088275
2007/9/7,74.2,74.5,73.1,73.44,6398300,-3.04950495,0.010821382,-1.439334308
2007/9/10,73.55,74.47,72.64,73.74,4762100,0.408496732,0.008125887,-0.684540787
2007/9/11,73.74,74.78,73.5,73.89,4689000,0.203417413,0.021622313,1.769098219
2007/9/12,73.74,74,72.5,72.77,5681500,-1.51576668,0.002504696,0.677277345
2007/9/13,73.17,73.4,72.62,72.99,4667110,0.302322386,-0.011367895,1.009081736
2007/9/14,72.99,73.8,72.2,73.16,4029000,0.232908618,0.017816528,0.621600622
2007/9/17,73,74.6,73,73.69,4660850,0.724439584,0.011918063,0.308880309
2007/9/18,74.2,77.96,74.18,77.46,7461850,5.116026598,0.005888848,2.65039041
2007/9/19,78.5,80.17,77.65,77.91,7598050,0.580945004,0.022685693,0.824941076
2007/9/20,77.9,77.92,76.61,77.37,4515792,-0.693107432,-0.005605247,0.06375518
2007/9/21,78.14,78.36,77.37,78.16,5950250,1.021067597,-0.010434157,0.71147924
2007/9/24,78.64,79.75,77.45,77.72,5683000,-0.562947799,-0.015876863,-0.516659637
2007/9/25,76.98,77.31,75.97,76.37,6761000,-1.737004632,-0.010960591,-2.61791203
2007/9/26,76.78,76.78,75.38,76.66,6032700,0.379730261,0.031751961,0.68567697
2007/9/27,77.03,78.03,76.75,77.47,4773400,1.056613619,-0.01472363,1.08096422
2007/9/28,77.5,79,77.44,78.43,5644789,1.239189364,-0.016291034,0.074858304
2007/10/1,78.91,80.04,78.43,79.56,4480096,1.440775214,-0.003860042,0.918999786
2007/10/2,79.97,80.17,78.43,79.64,5049704,0.100553042,-0.000375,-1.990681914
2007/10/3,79.64,79.65,78.05,78.56,4610399,-1.356102461,0.018882081,-1.166810717
2007/10/4,78.88,78.99,77.17,78.64,4305961,0.101832994,-0.003436426,0.39352864
2007/10/5,79.01,81,79.01,80.33,6658300,2.149033571,-0.027463054,0.522648084
2007/10/8,80.74,81.61,80.48,81.34,3633055,1.257313581,0.015955426,-0.801559792
2007/10/9,81.69,82.74,81.08,82.51,4900063,1.438406688,0.013336657,1.332168596
2007/10/10,82.4,82.41,80.31,81.16,5167600,-1.636165313,0.021525215,-0.775862069
2007/10/11,81.53,81.76,78.62,79.44,6784370,-2.119270577,0.008187839,-1.172893136
2007/10/12,79.9,80.45,78.86,80.3,4482669,1.082578046,0.02938015,0.450549451
2007/10/15,80.1,80.1,77.75,78.84,6570500,-1.818181818,0.016127161,1.006454436
2007/10/16,78.5,78.99,77.3,77.75,6320313,-1.38254693,-0.004453071,1.213040182
2007/10/17,78.35,78.86,76.25,77.13,7305650,-0.797427653,0.02626448,-0.203317282
2007/10/18,76.8,77.75,75.25,77.66,7795601,0.687151562,-0.010058114,-0.900707699
2007/10/19,74.61,75.7,72.8,73.57,19713638,-5.266546485,-0.011063445,-3.40835317
2007/10/22,72.65,74.11,71.63,73.5,10290300,-0.095147479,-0.013127854,-0.929763638
2007/10/23,73.8,74.6,73.09,74.42,7150883,1.25170068,0.021399653,0.542740841
2007/10/24,74,75.98,74,75.79,9153645,1.840902983,0.042921857,1.10211426
2007/10/25,75.24,75.85,73.58,74.67,6588985,-1.477767516,-0.003909219,1.47942158
2007/10/26,74.6,75.1,73.75,75.04,4844500,0.495513593,0.018750681,0.460374877
2007/10/29,75.01,75.36,73.8,73.9,6442362,-1.519189765,-0.033386838,1.342062193
2007/10/30,73.85,74.29,73.23,73.46,4090400,-0.595399188,0.042400089,-3.01464255
2007/10/31,73.41,75.16,73.25,74.61,6218312,1.565477811,-0.006690739,1.587477798
2007/11/1,74.29,74.29,72.84,73.31,6177600,-1.742393781,0.024377205,-2.699158562
2007/11/2,73.51,75.13,72.57,74.76,5969147,1.97790206,-0.018265317,-0.628930818
2007/11/5,73.56,74.12,73.12,73.5,5986903,-1.685393258,0.027535616,0
2007/11/6,73.56,75,73.5,74.92,5093435,1.931972789,-0.001965856,2.441229656
2007/11/7,74.01,74.98,73.6,73.6,4673308,-1.761879338,-0.009848642,-3.420123566
2007/11/8,73.66,73.83,71.82,72.43,9650263,-1.589673913,0.008899592,1.873429289
2007/11/9,71.94,72.09,69.67,70.41,8793613,-2.788899627,-0.02034039,-2.152949092
2007/11/12,70.25,70.55,69.48,69.6,7589021,-1.150404772,-0.034110169,-2.280540912
2007/11/13,70.09,71.3,69.03,71.07,7242987,2.112068966,0.031147181,1.829482819
2007/11/14,71.64,72,69.85,70.03,7505473,-1.463345997,-0.006913423,-0.783139468
2007/11/15,69.89,70.65,69.29,69.73,7699524,-0.428387834,0.015422513,-2.30992455
2007/11/16,70.06,70.25,68.54,69.44,7640246,-0.415889861,0.009914566,2.162547529
2007/11/19,69.4,69.5,67.41,68.2,7385631,-1.785714286,0.035613577,-1.104908118
2007/11/20,68.17,69.23,67.16,68.28,7487836,0.117302053,-0.00594998,3.375279313
2007/11/21,67.58,68.73,67,67.94,6311193,-0.497949619,-0.003347875,-2.44596132
2007/11/23,68.53,68.73,67.64,68.63,2459811,1.015602002,-0.005903909,1.072886297
2007/11/26,68.76,69.71,67.75,67.83,4519968,-1.165670989,-0.033483514,-3.322949117
2007/11/27,68.05,69.43,67.9,68.82,7098800,1.459531181,-0.038987181,0.620599117
2007/11/28,69.48,71.35,68.82,71.19,6637388,3.443766347,0.002976519,2.075673111
2007/11/29,71.1,72.34,70.75,71.72,5272174,0.744486585,-0.026159596,0.580990007
2007/11/30,72.5,73.31,71.33,71.9,5655521,0.250976018,0.00778781,1.397874307
2007/12/3,71.41,72.68,71.03,72.06,5505447,0.222531293,-0.010975473,0.079753902
2007/12/4,71.77,72.26,71.3,72.01,5083105,-0.069386622,-0.009738421,-0.774134791
2007/12/5,72.6,73.03,72.21,72.71,4418205,0.97208721,0.032018296,2.455254704
2007/12/6,72.68,74.4,72.37,74.35,4659433,2.25553569,-0.022382271,2.329227324
2007/12/7,74.34,74.77,73.71,74.2,3804456,-0.201748487,-0.005780347,-0.459619173
2007/12/10,74.5,77.22,74.2,76.58,7569734,3.20754717,0.027359781,0.835532102
2007/12/11,76.85,77.26,73.66,73.72,8788462,-3.734656568,0.047603196,-1.995202791
2007/12/12,75.25,75.87,73.16,73.82,6841808,0.135648399,-0.021819722,2.102569808
2007/12/13,73.5,74.51,73.29,74.22,4708171,0.541858575,-0.011261505,1.416430595
2007/12/14,73.54,74.52,73.3,73.39,4083015,-1.118296955,-0.006790056,-1.138805329
2007/12/17,72,72.15,70.91,71.16,9342734,-3.038561112,-0.008380196,-2.216909368
2007/12/18,71.53,71.97,70.07,71.05,7376558,-0.154581225,0.013121317,1.344743276
2007/12/19,70.92,71.68,70.17,70.84,4243929,-0.295566502,-0.002524421,-0.318017326
2007/12/20,71.21,71.84,70.71,71.51,3286515,0.945793337,0.025418134,1.265126513
2007/12/21,72.05,73.36,71.37,72.73,7344256,1.706055097,0.00869192,2.16186855
2007/12/24,73,73.21,72.1,72.7,2176023,-0.041248453,0.020106383,0.467886006
2007/12/26,72.97,73.93,72.45,73.69,3466428,1.36176066,0.007717176,0.381033023
2007/12/27,72.88,73.87,72.42,72.73,3338156,-1.302754784,-0.006209252,-1.149304091
2007/12/28,73.01,73.65,72.9,73.16,3048262,0.591227829,-0.000833073,1.184
2007/12/31,73,73.71,72.39,72.56,2639528,-0.820120284,0.03845753,-1.612903226
2008/1/2,72.56,72.67,70.05,70.63,6337713,-2.659867696,-0.004716981,0.139290689
2008/1/3,71.01,71.49,69.94,70.38,4386045,-0.353957242,-0.012806292,1.23047293
2008/1/4,69.65,69.94,68.1,68.53,7697145,-2.628587667,-0.028804903,-1.33178311
2008/1/7,69,69.13,67.8,68.73,8790867,0.291842988,0.01419857,-1.30690948
2008/1/8,68.94,69.49,67.04,67.15,7662764,-2.298850575,-0.008192471,-1.280798871
2008/1/9,67.12,67.26,65.25,67.23,9845520,0.119136262,-0.017984107,1.781198461
2008/1/10,66.6,68.2,65.54,67.41,6914570,0.267737617,-0.012563884,-0.723776601
2008/1/11,67.8,68.33,66,66.01,9247632,-2.076843198,0.016066422,-1.338411317
2008/1/14,66.73,67.5,65.84,67.27,8106700,1.908801697,-0.025045102,0.264696151
2008/1/15,66.36,66.73,65.22,65.4,9354013,-2.779842426,-0.011646892,-2.90397096
2008/1/16,65.21,66.2,63.9,64.27,13079524,-1.727828746,-0.007599119,-2.288433216
2008/1/17,64.33,64.83,62.14,62.47,11011399,-2.800684612,0.004882921,-4.057971014
2008/1/18,63.03,65.05,62.3,62.81,9225399,0.544261245,-0.010049696,0.858006042
2008/1/22,59.6,64.45,59.6,63.82,9870387,1.6080242,-0.022199911,-2.647975078
2008/1/23,62.56,65.19,61.19,65.08,10895935,1.974302726,0.026583001,0.246153846
2008/1/24,65.3,65.97,64.21,65.25,8162582,0.261216964,0.004334297,2.725598527
2008/1/25,67.65,67.75,65.11,65.93,9286603,1.042145594,0.006860684,-2.211067288
2008/1/28,66.69,68.63,64.97,68.21,10984078,3.458213256,0.007363447,1.271082865
2008/1/29,68.78,69.62,68.49,68.99,8283619,1.143527342,0.007418721,-0.313782283
2008/1/30,68.83,70.47,68.29,68.44,7904738,-0.797216988,-0.007255794,0.762711864
2008/1/31,67.51,71.64,67.5,70.99,8827515,3.725891292,-0.028798953,0.024029797
2008/2/1,71.15,72.17,70.6,71.76,6526344,1.084659811,0.011681456,-0.912912913
2008/2/4,71.78,71.98,70.6,70.95,4565297,-1.128762542,-0.019429333,-0.569766032
2008/2/5,69.84,70.1,67.52,67.52,11709373,-4.834390416,-0.013134058,-2.779809802
2008/2/6,68.12,69.05,67.55,67.98,7304963,0.681279621,0.010440569,-2.796588914
2008/2/7,67.55,68.9,67.32,68.32,6505969,0.500147102,0.042012036,1.586892014
2008/2/8,68.09,68.69,67.62,68.01,4495902,-0.453747073,0.019505285,0.660401321
2008/2/11,68.12,69.43,67.56,69.42,4979233,2.073224526,-0.007909363,1.476154428
2008/2/12,69.98,71.26,69.61,70,6703471,0.835494094,0.004955828,0.857888847
2008/2/13,70.61,71.91,70.15,71.65,7502026,2.357142857,0.022941681,1.232741617
2008/2/14,71.53,71.99,70.19,70.44,5418715,-1.688764829,0.001571997,0.876765709
2008/2/15,70,70.34,69.18,69.95,5355755,-0.695627484,0.046248823,0.917431193
2008/2/19,70.61,71.11,69.86,70.4,5415468,0.643316655,0.00870087,1.471291866
2008/2/20,69.93,71.5,69.46,71.25,4718196,1.207386364,-0.022704739,1.78003065
2008/2/21,71.99,72.18,70.55,70.79,5371117,-0.645614035,0.004666734,-1.806810285
2008/2/22,70.95,71.65,69.82,71.18,5232970,0.550925272,0.003736242,0.754895022
2008/2/25,71.25,72.33,70.63,72.25,5190057,1.503231245,0.014386318,2.060407399
2008/2/26,72,73.76,71.78,73.3,6204295,1.453287197,-0.012297927,1.078228952
2008/2/27,73,75.19,72.53,74.22,7163240,1.255115962,0.030223918,0.113481616
2008/2/28,73.83,74.7,73.15,74.39,6024477,0.229048774,-0.007992203,0.906823849
2008/2/29,73.77,74.34,72,72.33,8823431,-2.769189407,0.006288072,-2.651089643
2008/3/3,72.1,73.61,72.1,73.2,6105142,1.202820406,-0.026362039,0.623124856
2008/3/4,72.67,72.88,70.47,71.74,7998382,-1.994535519,0.047432812,-0.538990826
2008/3/5,72.02,72.77,70.89,71.85,7258976,0.153331475,0.010148396,2.375187363
2008/3/6,71.64,71.84,70.64,70.75,5442533,-1.530967293,-0.003696332,-1.114990427
2008/3/7,70.04,71.11,68.9,69.84,6961008,-1.286219081,0.026445967,-2.892938497
2008/3/10,70,70.31,68.3,68.72,7145935,-1.603665521,0.007692308,-0.621627962
2008/3/11,69.52,72.73,69.52,72.61,7781608,5.660651921,0.010392716,4.048152956
2008/3/12,73.8,76.64,73.75,75.25,14346147,3.635862829,0.003185873,-1.622050817
2008/3/13,74.27,76.05,73.33,75.67,8559629,0.558139535,-0.001633246,0.357431108
2008/3/14,76.5,76.8,73.48,74.79,8571091,-1.162944364,-0.038989367,-1.953125
2008/3/17,72.87,75.22,72.51,74.46,8913506,-0.441235459,0.036220919,-1.347550973
2008/3/18,75.72,76.87,74.63,76.87,9404980,3.236637121,-0.057680022,2.292433781
2008/3/19,76.62,77,73.73,73.73,7377412,-4.084818525,-0.006585956,-4.911751045
2008/3/20,74.11,74.28,72.8,73.82,9260335,0.122067001,-0.008482012,1.611918427
2008/3/24,74.06,76.5,74.06,76.03,5373931,2.993768626,0.000786627,0.961422906
2008/3/25,76.39,76.94,75.32,76.64,5211545,0.802314876,0.039791708,0.630877277
2008/3/26,76.04,77.61,75.87,77.36,7499201,0.939457203,0.016346972,0.496806246
2008/3/27,77.68,78,76.71,77.03,7068285,-0.426577042,-0.018315359,-0.65913371
2008/3/28,77.37,78,76.44,77.09,4421221,0.07789173,-0.038355905,0.118483412
2008/3/31,77,78.63,77,78.29,6068683,1.55662213,-0.006105968,1.017751479
2008/4/1,78.89,79.99,78.79,79.98,9343315,2.15864095,0.038743559,1.616682287
2008/4/2,79.85,79.98,78.09,78.51,8160375,-1.83795949,-0.008680721,0.887710399
2008/4/3,78.19,78.36,76.78,77.07,7971521,-1.834161253,0.020881447,0.239972575
2008/4/4,76.86,78.57,76.85,77.83,4885171,0.986116517,0.026581205,0.37619699
2008/4/7,78.25,78.45,76.97,77.25,5320819,-0.745213928,-0.003397301,0.249858035
2008/4/8,76.85,77.92,76.47,77.59,4019020,0.44012945,0.021651004,1.144216608
2008/4/9,77.74,77.74,75.65,76.16,4582895,-1.843021008,-0.007394715,0.750448029
2008/4/10,76.02,76.93,75.5,75.71,6994564,-0.590861345,0.000635959,-0.389105058
2008/4/11,75.12,75.85,74.38,74.8,9044894,-1.201954828,0.014254585,-0.892857143
